,hpso01 (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (PSS) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (PST) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0]
Total Compute Requirement [PetaFLOP/s],0.0014836979137466777,0.005599164793531953,0.0034426718849719182,0.05436482482343162,0.01683413544681519,0.027257093553879817,0.07227057084710375,0.0018554860774603673,0.0014836979137466777,0.005599164793531953,0.0034426718849719182,0.03374693652905163,0.01683413544681519,0.027257093553879817,0.07227057084710375,0.0018554860774603673,0.0014836979137466777,0.005599164793531953,0.0034426718849719182,0.03374693652905163,0.01683413544681519,0.027257093553879817,0.07227057084710375,0.0018554860774603673,0.0007437681918000343,0.002009958763163163,0.001305909062052505,0.00050088,0.0007437681918000343,0.002009958763163163,0.001305909062052505,2.755e-07,0.0007421188212706408,0.003260928587589291,0.0017360186529966535,0.0318018479852705,0.01126916502329092,0.009827165071815374,0.01621853367425506,0.42500730362313993,0.0009277430387301836
-> DFT [PetaFLOP/s],,0.0017226269230908515,0.0027055497762133334,0.015503642307817663,0.011293097654266055,0.011293097654266055,0.029761047538346668,,,0.0017226269230908515,0.0027055497762133334,0.015503642307817663,0.011293097654266055,0.011293097654266055,0.029761047538346668,,,0.0017226269230908515,0.0027055497762133334,0.015503642307817663,0.011293097654266055,0.011293097654266055,0.029761047538346668,,,0.0008514180836051168,0.0009601675102071792,,,0.0008514180836051168,0.0009601675102071792,,,0.0008616271624786592,0.0013527748881066667,0.007754644462307933,0.007931707407054747,0.007931707407054747,0.007931707407054747,0.014880523769173334,
-> Subtract Visibility [PetaFLOP/s],,1.7336419457670496e-07,1.3614249596157954e-07,1.5602777511903444e-06,5.682654650477253e-07,1.1365309300954507e-06,2.9951349111547496e-06,,,1.7336419457670496e-07,1.3614249596157954e-07,1.5602777511903444e-06,5.682654650477253e-07,1.1365309300954507e-06,2.9951349111547496e-06,,,1.7336419457670496e-07,1.3614249596157954e-07,1.5602777511903444e-06,5.682654650477253e-07,1.1365309300954507e-06,2.9951349111547496e-06,,,8.568623207595019e-08,4.831535628362192e-08,,,8.568623207595019e-08,4.831535628362192e-08,,,8.671366797199789e-08,6.807124798078977e-08,7.804230117479809e-07,3.991212629415085e-07,3.991212629415085e-07,7.98242525883017e-07,1.4975674555773748e-06,
-> Flag [PetaFLOP/s],2.4922516568522335e-05,2.418430514345034e-05,1.8991878186640342e-05,0.00021765874629105304,7.927303237415769e-05,0.00015854606474831538,0.00041782132010608755,0.00041782132010608755,2.4922516568522335e-05,2.418430514345034e-05,1.8991878186640342e-05,0.00021765874629105304,7.927303237415769e-05,0.00015854606474831538,0.00041782132010608755,0.00041782132010608755,2.4922516568522335e-05,2.418430514345034e-05,1.8991878186640342e-05,0.00021765874629105304,7.927303237415769e-05,0.00015854606474831538,0.00041782132010608755,0.00041782132010608755,1.2493535719561154e-05,1.1953229374595051e-05,6.739992201565258e-06,,1.2493535719561154e-05,1.1953229374595051e-05,6.739992201565258e-06,,1.2465796827460089e-05,1.2096556682093704e-05,9.495939093320171e-06,0.00010886901013884336,5.567741618034043e-05,5.567741618034043e-05,0.00011135483236068086,0.00020891066005304377,0.00020891066005304377
-> Degrid [PetaFLOP/s],,0.00025287736226036796,1.7947490847812458e-05,0.002151711443537969,0.0009617779168015518,0.0004954762628513425,0.0013377873039457531,,,0.00025287736226036796,1.7947490847812458e-05,0.0009563161971289428,0.0009617779168015518,0.0004954762628513425,0.0013377873039457531,,,0.00025287736226036796,1.7947490847812458e-05,0.0009563161971289428,0.0009617779168015518,0.0004954762628513425,0.0013377873039457531,,,6.991344812622643e-05,5.475348660858091e-06,,,6.991344812622643e-05,5.475348660858091e-06,,,0.0001702291736717244,1.052604973906324e-05,0.0014378742658634788,0.0005580104769518924,0.00011328545376097218,0.00030274270883415993,0.0035624268403041137,
-> Image Spectral Fitting [PetaFLOP/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0594514934111882e-07,,,
-> Visibility Weighting [PetaFLOP/s],,1.2954806083676488e-06,3.978647569688227e-07,9.426695020480568e-06,9.576732599938352e-07,1.1817135074872388e-06,3.2736905076355264e-06,,,1.2954806083676488e-06,3.978647569688227e-07,4.189642231324697e-06,9.576732599938352e-07,1.1817135074872388e-06,3.2736905076355264e-06,,,1.2954806083676488e-06,3.978647569688227e-07,4.189642231324697e-06,9.576732599938352e-07,1.1817135074872388e-06,3.2736905076355264e-06,,,3.090523800719799e-07,1.314298724875951e-07,,,3.090523800719799e-07,1.314298724875951e-07,,,8.803757230672459e-07,2.3963402162403687e-07,6.364332123473564e-06,4.1497218372572194e-07,4.1497218372572194e-07,8.299443674514439e-07,2.4274142935267888e-06,
-> Subtract Image Component [PetaFLOP/s],,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,,,,,,,,,0.00019582977166666667,1.1967374935185184e-05,1.1967374935185184e-05,0.0017096249907407406,0.22408396678637038,
-> Demix [PetaFLOP/s],0.0014576959829733973,,,,,,,,0.0014576959829733973,,,,,,,,0.0014576959829733973,,,,,,,,0.0007307335510164531,,,,0.0007307335510164531,,,,0.0007291131207728514,,,,,,,,
-> FFT [PetaFLOP/s],,0.00011874699764139657,0.0003010687297009523,0.0016667632396623027,0.0005120369479601188,0.0037239603385446317,0.011488793651420427,,,0.00011874699764139657,0.0003010687297009523,0.0007407836620702495,0.0005120369479601188,0.0037239603385446317,0.011488793651420427,,,0.00011874699764139657,0.0003010687297009523,0.0007407836620702495,0.0005120369479601188,0.0037239603385446317,0.011488793651420427,,,5.163506411800237e-05,0.00015219137309136995,,,5.163506411800237e-05,0.00015219137309136995,,,7.414911150823767e-05,0.00015076653919061483,0.0011806985768447779,0.000610717459779307,0.00011916341553430897,0.0019977934465874566,0.0642028091483312,
-> Grid [PetaFLOP/s],,0.00025287736226036796,1.7947490847812458e-05,0.002151711443537969,0.0009617779168015518,0.0004954762628513425,0.0013377873039457531,,,0.00025287736226036796,1.7947490847812458e-05,0.0009563161971289428,0.0009617779168015518,0.0004954762628513425,0.0013377873039457531,,,0.00025287736226036796,1.7947490847812458e-05,0.0009563161971289428,0.0009617779168015518,0.0004954762628513425,0.0013377873039457531,,,6.991344812622643e-05,5.475348660858091e-06,,,6.991344812622643e-05,5.475348660858091e-06,,,0.0001702291736717244,1.052604973906324e-05,0.0014378742658634788,0.0005580104769518924,0.00011328545376097218,0.00030274270883415993,0.0035624268403041137,
-> Gridding Kernel Update [PetaFLOP/s],,0.001005705420525457,3.161334135304757e-05,0.008466237636007196,0.0007598230386459967,0.0017436141577632323,0.004250360588131732,,,0.001005705420525457,3.161334135304757e-05,0.0037627722826745623,0.0007598230386459967,0.0017436141577632323,0.004250360588131732,,,0.001005705420525457,3.161334135304757e-05,0.0037627722826745623,0.0007598230386459967,0.0017436141577632323,0.004250360588131732,,,0.00026115727784644836,8.845264078249288e-06,,,0.00026115727784644836,8.845264078249288e-06,,,0.0006656757561000207,2.1343196455005457e-05,0.005385323101305409,0.00033608369303105907,0.0003430524591770531,0.001016435842712643,0.018489179907158298,
-> Correct [PetaFLOP/s],,8.321481339681836e-05,1.6337099515389544e-05,0.0007489333205713653,0.0002727674232229082,0.0005455348464458164,0.0014376647573542797,0.0014376647573542797,,8.321481339681836e-05,1.6337099515389544e-05,0.0007489333205713653,0.0002727674232229082,0.0005455348464458164,0.0014376647573542797,0.0014376647573542797,,8.321481339681836e-05,1.6337099515389544e-05,0.0007489333205713653,0.0002727674232229082,0.0005455348464458164,0.0014376647573542797,0.0014376647573542797,,4.112939139645609e-05,5.797842754034631e-06,,,4.112939139645609e-05,5.797842754034631e-06,,,4.1622560626558986e-05,8.168549757694772e-06,0.0003746030456390309,0.00019157820621192408,0.00019157820621192408,0.00038315641242384817,0.0007188323786771399,0.0007188323786771399
-> IFFT [PetaFLOP/s],,0.000593734988206983,0.0003010687297009523,0.008333816198311514,0.0005120369479601188,0.0014895841354178529,0.0015318391535227233,,,0.000593734988206983,0.0003010687297009523,0.0037039183103512474,0.0005120369479601188,0.0014895841354178529,0.0015318391535227233,,,0.000593734988206983,0.0003010687297009523,0.0037039183103512474,0.0005120369479601188,0.0014895841354178529,0.0015318391535227233,,,0.0002581753205900118,0.00015219137309136995,,,0.0002581753205900118,0.00015219137309136995,,,0.0003707455575411884,0.00015076653919061483,0.00590349288422389,0.000610717459779307,0.0005958170776715449,0.0007991173786349828,0.00019593142440286622,
-> Identify Component [PetaFLOP/s],,,,0.0030218151892622697,9.239378184087745e-05,0.0010309161292275995,0.003092748387682799,,,,,0.0013430289730054531,9.239378184087745e-05,0.0010309161292275995,0.003092748387682799,,,,,0.0013430289730054531,9.239378184087745e-05,0.0010309161292275995,0.003092748387682799,,,,,,,,,,,,,0.0012241940304495882,6.0137211352048395e-06,6.0137211352048395e-06,0.00042955150965748854,0.056302175473826335,
-> Average [PetaFLOP/s],7.171947213963262e-07,,,,,,,,7.171947213963262e-07,,,,,,,,7.171947213963262e-07,,,,,,,,3.595262077571555e-07,,,,3.595262077571555e-07,,,,3.5872796625784426e-07,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,0.0001965949966499834,0.0,0.0007863799865999336,0.000358007242980067,0.0,0.0,,,0.0001965949966499834,0.0,0.00034950221626663716,0.000358007242980067,0.0,0.0,,,0.0001965949966499834,0.0,0.00034950221626663716,0.000358007242980067,0.0,0.0,,,2.9990181226582568e-05,0.0,,,2.9990181226582568e-05,0.0,,,7.76954465029101e-05,0.0,0.00027314805411179336,0.0,0.0,0.0,0.0,
-> Receive [PetaFLOP/s],3.6221948336196714e-07,,,,,,,,3.6221948336196714e-07,,,,,,,,3.6221948336196714e-07,,,,,,,,1.8157885626283027e-07,,,,1.8157885626283027e-07,,,,1.8117570407158764e-07,,,,,,,,
-> Solve [PetaFLOP/s],,3.5301984515340993e-06,,0.0004451230581163647,,,,,,3.5301984515340993e-06,,0.0004451230581163647,,,,,,3.5301984515340993e-06,,0.0004451230581163647,,,,,,1.7451819215190044e-06,,,,1.7451819215190044e-06,,,,1.7657306394399576e-06,,0.00022289400824831459,,,,,
-> Degridding Kernel Update [PetaFLOP/s],,0.001005705420525457,3.161334135304757e-05,0.008466237636007196,0.0007598230386459967,0.0017436141577632323,0.004250360588131732,,,0.001005705420525457,3.161334135304757e-05,0.0037627722826745623,0.0007598230386459967,0.0017436141577632323,0.004250360588131732,,,0.001005705420525457,3.161334135304757e-05,0.0037627722826745623,0.0007598230386459967,0.0017436141577632323,0.004250360588131732,,,0.00026115727784644836,8.845264078249288e-06,,,0.00026115727784644836,8.845264078249288e-06,,,0.0006656757561000207,2.1343196455005457e-05,0.005385323101305409,0.00033608369303105907,0.0003430524591770531,0.001016435842712643,0.018489179907158298,
-> Phase Rotation [PetaFLOP/s],,0.0001965949966499834,0.0,0.0007863799865999336,7.160144859601338e-05,0.0,0.0,,,0.0001965949966499834,0.0,0.00034950221626663716,7.160144859601338e-05,0.0,0.0,,,0.0001965949966499834,0.0,0.00034950221626663716,7.160144859601338e-05,0.0,0.0,,,2.9990181226582568e-05,0.0,,,2.9990181226582568e-05,0.0,,,7.76954465029101e-05,0.0,0.00027314805411179336,0.0,0.0,0.0,0.0,
-> Reprojection [PetaFLOP/s],,2.3550360654392903e-05,,0.00021195324588953613,8.883880905292247e-05,0.00030846808698931414,0.0009254042609679425,,,2.3550360654392903e-05,,9.420144261757161e-05,8.883880905292247e-05,0.00030846808698931414,0.0009254042609679425,,,2.3550360654392903e-05,,9.420144261757161e-05,8.883880905292247e-05,0.00030846808698931414,0.0009254042609679425,,,1.1897656524466529e-05,,,,1.1897656524466529e-05,,,,1.1792344362127252e-05,,0.00010613109925914525,3.0891772401167826e-05,7.722943100291955e-07,0.0001544588620058391,0.020245231960829342,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> Reprojection Predict [PetaFLOP/s],,0.0001177518032719645,,0.0010597662294476804,8.883880905292247e-05,0.00012338723479572567,0.00012338723479572567,,,0.0001177518032719645,,0.000471007213087858,8.883880905292247e-05,0.00012338723479572567,0.00012338723479572567,,,0.0001177518032719645,,0.000471007213087858,8.883880905292247e-05,0.00012338723479572567,0.00012338723479572567,,,5.948828262233265e-05,,,,5.948828262233265e-05,,,,5.896172181063625e-05,,0.0005306554962957263,3.0891772401167826e-05,7.722943100291955e-07,6.178354480233565e-05,6.178354480233565e-05,
-> DFT [Tera/s],,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,,,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,,,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,,,0.0005141173924557012,0.00028989213770173156,,,0.0005141173924557012,0.00028989213770173156,,,0.0005202820078319873,0.0004084274878847386,0.0046825380704878855,0.0023947275776490507,0.0023947275776490507,0.004789455155298101,0.008985404733464247,
-> Subtract Visibility [Tera/s],,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,,,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,,,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,,,0.0005141173924557012,0.00028989213770173156,,,0.0005141173924557012,0.00028989213770173156,,,0.0005202820078319873,0.0004084274878847386,0.0046825380704878855,0.0023947275776490507,0.0023947275776490507,0.004789455155298101,0.008985404733464247,
-> Flag [Tera/s],0.0010757920820944893,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,0.017970809466928493,0.0010757920820944893,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,0.017970809466928493,0.0010757920820944893,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,0.017970809466928493,0.0005392893116357331,0.0005141173924557012,0.00028989213770173156,,0.0005392893116357331,0.0005141173924557012,0.00028989213770173156,,0.0005380919493867664,0.0005202820078319873,0.0004084274878847386,0.0046825380704878855,0.0023947275776490507,0.0023947275776490507,0.004789455155298101,0.008985404733464247,0.008985404733464247
-> Degrid [Tera/s],,0.0009716104562757366,0.00029839856772661703,0.007070021265360426,0.0035912747249768825,0.0008862851306154291,0.0024552678807266445,,,0.0009716104562757366,0.00029839856772661703,0.0031422316734935228,0.0035912747249768825,0.0008862851306154291,0.0024552678807266445,,,0.0009716104562757366,0.00029839856772661703,0.0031422316734935228,0.0035912747249768825,0.0008862851306154291,0.0024552678807266445,,,0.00023178928505398488,9.857240436569631e-05,,,0.00023178928505398488,9.857240436569631e-05,,,0.0006602817923004344,0.00017972551621802765,0.004773249092605173,0.0015561456889714575,0.0003112291377942915,0.000622458275588583,0.0018205607201450915,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4324191556853137e-06,,,
-> Visibility Weighting [Tera/s],,0.001165540666495265,7.17938943547392e-05,0.005039107384431927,0.0007362701752596037,0.00024871394068506084,0.0003555782656533382,,,0.001165540666495265,7.17938943547392e-05,0.0022396032819697455,0.0007362701752596037,0.00024871394068506084,0.0003555782656533382,,,0.001165540666495265,7.17938943547392e-05,0.0022396032819697455,0.0007362701752596037,0.00024871394068506084,0.0003555782656533382,,,0.00020729960012889635,3.58969471773696e-05,,,0.00020729960012889635,3.58969471773696e-05,,,0.00047601218650424775,3.58969471773696e-05,0.0018644217526410827,6.219192484202919e-05,6.219192484202919e-05,0.00012438384968405837,0.0001777891328266691,
-> Subtract Image Component [Tera/s],,,,0.00017662770490794677,2.961293635097416e-05,0.0020564539132620946,0.006169361739786283,,,,,7.850120218130966e-05,2.961293635097416e-05,0.0020564539132620946,0.006169361739786283,,,,,7.850120218130966e-05,2.961293635097416e-05,0.0020564539132620946,0.006169361739786283,,,,,,,,,,,,,0.00010318301316861345,1.2013467044898598e-05,1.2013467044898598e-05,0.0008581047889213283,0.11247351089349636,
-> Demix [Tera/s],0.0010757920820944893,,,,,,,,0.0010757920820944893,,,,,,,,0.0010757920820944893,,,,,,,,0.0005392893116357331,,,,0.0005392893116357331,,,,0.0005380919493867664,,,,,,,,
-> FFT [Tera/s],,0.0037680577047028646,0.038766025768548,0.03391251934232578,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0019036250439146444,0.019584619793360535,,,0.0019036250439146444,0.019584619793360535,,,0.00188677509794036,0.019411266439715625,0.016980975881463245,0.0049426835841868515,0.0009885367168373702,0.024713417920934257,3.239237113732695,
-> Grid [Tera/s],,0.3108471226251892,15.99301401517175,4.194414577345427,1.3027069721280091,0.9039515293180933,1.6596143330503454,,,0.3108471226251892,15.99301401517175,1.8641842565979667,1.3027069721280091,0.9039515293180933,1.6596143330503454,,,0.3108471226251892,15.99301401517175,1.8641842565979667,1.3027069721280091,0.9039515293180933,1.6596143330503454,,,0.17310396668258787,5.340238909281612,,,0.17310396668258787,5.340238909281612,,,0.24584274949535023,9.637562254968374,3.538430810206662,1.5889604935191353,0.3177920987038271,0.6355841974076542,1.6199714612408056,
-> Gridding Kernel Update [Tera/s],,5.04664902969056,0.018824091716852173,71.08627545317324,4.0569616866299745,29.673161088686765,53.384561149592045,,,5.04664902969056,0.018824091716852173,31.59390020153689,4.0569616866299745,29.673161088686765,53.384561149592045,,,5.04664902969056,0.018824091716852173,31.59390020153689,4.0569616866299745,29.673161088686765,53.384561149592045,,,1.1730374376183315,0.0006145602516779414,,,1.1730374376183315,0.0006145602516779414,,,2.7121641996719426,0.01069190652045795,38.75979840204651,2.235978601805327,2.3821195355566704,13.593325103025167,589.8620452782833,
-> Correct [Tera/s],,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,0.017970809466928493,,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,0.017970809466928493,,0.0010401851674602296,0.0008168549757694772,0.009361666507142067,0.0034095927902863515,0.006819185580572703,0.017970809466928493,0.017970809466928493,,0.0005141173924557012,0.00028989213770173156,,,0.0005141173924557012,0.00028989213770173156,,,0.0005202820078319873,0.0004084274878847386,0.0046825380704878855,0.0023947275776490507,0.0023947275776490507,0.004789455155298101,0.008985404733464247,0.008985404733464247
-> IFFT [Tera/s],,0.01885170009984165,0.038780114134384217,0.1696310661695929,0.014221958049677514,0.01974626234576606,0.01974626234576606,,,0.01885170009984165,0.038780114134384217,0.0753915849642635,0.014221958049677514,0.01974626234576606,0.01974626234576606,,,0.01885170009984165,0.038780114134384217,0.0753915849642635,0.014221958049677514,0.01974626234576606,0.01974626234576606,,,0.009521311544556784,0.019591700515546234,,,0.009521311544556784,0.019591700515546234,,,0.009438950996507748,0.019418315754723886,0.08493342913309966,0.004943760562868669,0.004943760562868669,0.009887521125737339,0.009887521125737339,
-> Identify Component [Tera/s],,,,2.88e-08,8.8e-10,9.777777777777777e-09,2.933333333333333e-08,,,,,1.28e-08,8.8e-10,9.777777777777777e-09,2.933333333333333e-08,,,,,1.28e-08,8.8e-10,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,1.1666666666666669e-08,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.0010401851674602296,,,,,,,,0.0010401851674602296,,,,,,,,0.0010401851674602296,,,,,,,,0.0005214397393975769,,,,0.0005214397393975769,,,,0.0005202820078319873,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.0842549985642786,0.0,0.3370199942571144,0.15343167556288584,0.0,0.0,,,0.0842549985642786,0.0,0.14978666411427308,0.15343167556288584,0.0,0.0,,,0.0842549985642786,0.0,0.14978666411427308,0.15343167556288584,0.0,0.0,,,0.012852934811392528,0.0,,,0.012852934811392528,0.0,,,0.033298048501247186,0.0,0.11706345176219714,0.0,0.0,0.0,0.0,
-> Receive [Tera/s],0.0010757920820944893,,,,,,,,0.0010757920820944893,,,,,,,,0.0010757920820944893,,,,,,,,0.0005392893116357331,,,,0.0005392893116357331,,,,0.0005380919493867664,,,,,,,,
-> Solve [Tera/s],,3.2768e-08,,6.826666666666667e-07,,,,,,3.2768e-08,,6.826666666666667e-07,,,,,,3.2768e-08,,6.826666666666667e-07,,,,,,1.6384e-08,,,,1.6384e-08,,,,1.6384e-08,,4.724053333333334e-07,,,,,
-> Degridding Kernel Update [Tera/s],,5.04664902969056,0.018824091716852173,71.08627545317324,4.0569616866299745,29.673161088686765,53.384561149592045,,,5.04664902969056,0.018824091716852173,31.59390020153689,4.0569616866299745,29.673161088686765,53.384561149592045,,,5.04664902969056,0.018824091716852173,31.59390020153689,4.0569616866299745,29.673161088686765,53.384561149592045,,,1.1730374376183315,0.0006145602516779414,,,1.1730374376183315,0.0006145602516779414,,,2.7121641996719426,0.01069190652045795,38.75979840204651,2.235978601805327,2.3821195355566704,13.593325103025167,589.8620452782833,
-> Phase Rotation [Tera/s],,0.0009716104562757366,0.0,0.007070021265360426,0.0007182549449953764,0.0,0.0,,,0.0009716104562757366,0.0,0.0031422316734935228,0.0007182549449953764,0.0,0.0,,,0.0009716104562757366,0.0,0.0031422316734935228,0.0007182549449953764,0.0,0.0,,,0.00023178928505398488,0.0,,,0.00023178928505398488,0.0,,,0.0006602817923004344,0.0,0.004773249092605173,0.0,0.0,0.0,0.0,
-> Reprojection [Tera/s],,0.0037680577047028646,,0.03391251934232578,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,,0.015072230818811455,0.014214209448467595,0.04935489391829027,0.14806468175487078,,,0.0019036250439146444,,,,0.0019036250439146444,,,,0.00188677509794036,,0.016980975881463245,0.0049426835841868515,0.00012356708960467128,0.024713417920934257,3.239237113732695,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.018840288523514326,,0.1695625967116289,0.014214209448467595,0.019741957567316105,0.019741957567316105,,,0.018840288523514326,,0.07536115409405728,0.014214209448467595,0.019741957567316105,0.019741957567316105,,,0.018840288523514326,,0.07536115409405728,0.014214209448467595,0.019741957567316105,0.019741957567316105,,,0.009518125219573221,,,,0.009518125219573221,,,,0.009433875489701801,,0.08490487940731621,0.0049426835841868515,0.00012356708960467128,0.009885367168373703,0.009885367168373703,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> DFT [Mvis/s],,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.710779009493773,12.078839070905481,,,10.710779009493773,12.078839070905481,,,10.839208496499737,17.01781199519744,10.839208496499737,9.070937794125193,9.070937794125193,9.070937794125193,17.01781199519744,
-> Subtract Visibility [Mvis/s],,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.710779009493773,12.078839070905481,,,10.710779009493773,12.078839070905481,,,10.839208496499737,17.01781199519744,10.839208496499737,9.070937794125193,9.070937794125193,9.070937794125193,17.01781199519744,
