,hpso01 (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso04a (PSS) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],hpso05a (PST) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (Ingest) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (RCAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (FastImg) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (ICAL) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepA) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepB) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepC) [Nf_max=16384] [Na=32] [Bmax=32500.0],max_low (DPrepD) [Nf_max=16384] [Na=32] [Bmax=32500.0]
-> DFT [Mvis/s],,4.2892828233432185,4.849671340254712,4.2892828233432185,1.5887652792640228,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,,,2.6351916610659285,2.971777866651349,,,2.6351916610659285,2.971777866651349,,,5.333578783991934,6.809853501887477,5.333578783991934,2.231738663633976,2.231738663633976,2.231738663633976,8.373843997636836,
-> Subtract Visibility [Mvis/s],,4.2892828233432185,4.849671340254712,4.2892828233432185,1.5887652792640228,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,,,2.6351916610659285,2.971777866651349,,,2.6351916610659285,2.971777866651349,,,5.333578783991934,6.809853501887477,5.333578783991934,2.231738663633976,2.231738663633976,2.231738663633976,8.373843997636836,
-> Flag [Mvis/s],,4.2892828233432185,4.849671340254712,4.2892828233432185,1.5887652792640228,1.5887652792640228,4.849671340254712,4.849671340254712,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,4.849671340254712,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,4.849671340254712,,2.6351916610659285,2.971777866651349,,,2.6351916610659285,2.971777866651349,,,5.333578783991934,6.809853501887477,5.333578783991934,2.231738663633976,2.231738663633976,2.231738663633976,8.373843997636836,8.373843997636836
-> Degrid [Mvis/s],,2.9072811070484375,599.1043694247601,8.759109822294697,2.0494162434047585,183.93989483471128,836.7821052014548,,,2.9072811070484375,599.1043694247601,8.759109822180388,2.0494162434047585,183.93989483471128,836.7821052014548,,,2.9072811070484375,599.1043694247601,8.759109822180388,2.0494162434047585,183.93989483471128,836.7821052014548,,,0.8030134193439122,168.38869890164116,,,0.8030134193439122,168.38869890164116,,,1.9073437675057123,414.9306283372879,10.225328975039321,1.3309688880360597,1.330112890979957,108.17215579331142,3648.401332072751,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9267.531720350347,,,
-> Visibility Weighting [Mvis/s],,0.030741643135316472,1.6490406283592633,0.055923665007658184,0.03718718817616755,0.2064907937190228,0.6384566331384449,,,0.030741643135316472,1.6490406283592633,0.055923665007658184,0.03718718817616755,0.2064907937190228,0.6384566331384449,,,0.030741643135316472,1.6490406283592633,0.055923665007658184,0.03718718817616755,0.2064907937190228,0.6384566331384449,,,0.018863793502078053,1.0104975315266487,,,0.018863793502078053,1.0104975315266487,,,0.04317542900965111,2.3155640492406335,0.108738037823898,0.05222867174397451,0.05222867174397451,0.29004639464956217,1.6966505027807188,
-> Subtract Image Component [Mvis/s],,,,24.531625681659275,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,,,,,,,,,35.37703308638175,13.480046138691412,13.480046138691412,84.25028836682132,84.25028836682134,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.003301960742862356,0.0055032679047705944,0.004952941114293534,0.003668845269847062,0.009172113174617656,0.009172113174617656,,,0.003301960742862356,0.0055032679047705944,0.004952941114293534,0.003668845269847062,0.009172113174617656,0.009172113174617656,,,0.003301960742862356,0.0055032679047705944,0.004952941114293534,0.003668845269847062,0.009172113174617656,0.009172113174617656,,,0.003319088524544849,0.0055318142075747485,,,0.003319088524544849,0.0055318142075747485,,,0.0033043664101216202,0.005507277350202699,0.005947859538218918,0.003671518233468467,0.0036715182334684667,0.009178795583671169,0.009178795583671169,
-> Grid [Mvis/s],,2.9072811070484375,599.1043694247601,8.759109822294697,2.0494162434047585,183.93989483471128,836.7821052014548,,,2.9072811070484375,599.1043694247601,8.759109822180388,2.0494162434047585,183.93989483471128,836.7821052014548,,,2.9072811070484375,599.1043694247601,8.759109822180388,2.0494162434047585,183.93989483471128,836.7821052014548,,,0.8030134193439122,168.38869890164116,,,0.8030134193439122,168.38869890164116,,,1.9073437675057123,414.9306283372879,10.225328975039321,1.3309688880360597,1.330112890979957,108.17215579331142,3648.401332072751,
-> Gridding Kernel Update [Mvis/s],,0.004783467303260966,0.03906712345008236,0.006724857214877868,0.005209939414742878,0.02395789061597202,0.033385945360406226,,,0.004783467303260966,0.03906712345008236,0.006724857214827955,0.005209939414742878,0.02395789061597202,0.033385945360406226,,,0.004783467303260966,0.03906712345008236,0.006724857214827955,0.005209939414742878,0.02395789061597202,0.033385945360406226,,,0.004274981328687438,0.037685979728791584,,,0.004274981328687438,0.037685979728791584,,,0.004581363601883173,0.038840790847109084,0.007494110904635845,0.00495052746732568,0.0049488049739965165,0.02047519238954915,0.11985732173187862,
-> Correct [Mvis/s],,4.2892828233432185,4.849671340254712,4.2892828233432185,1.5887652792640228,1.5887652792640228,4.849671340254712,4.849671340254712,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,4.849671340254712,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,4.849671340254712,,2.6351916610659285,2.971777866651349,,,2.6351916610659285,2.971777866651349,,,5.333578783991934,6.809853501887477,5.333578783991934,2.231738663633976,2.231738663633976,2.231738663633976,8.373843997636836,8.373843997636836
-> IFFT [Mvis/s],,0.01650980371431178,0.0055032679047705944,0.024764705571467673,0.003668845269847062,0.0036688452698470622,0.0012229484232823538,,,0.01650980371431178,0.0055032679047705944,0.02476470557146767,0.003668845269847062,0.0036688452698470622,0.0012229484232823538,,,0.01650980371431178,0.0055032679047705944,0.02476470557146767,0.003668845269847062,0.0036688452698470622,0.0012229484232823538,,,0.016595442622724242,0.0055318142075747485,,,0.016595442622724242,0.0055318142075747485,,,0.016521832050608105,0.005507277350202699,0.02973929769109459,0.003671518233468467,0.018357591167342334,0.0036715182334684667,2.8011461131808987e-05,
-> Identify Component [Mvis/s],,,,24.531625681659275,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,,,,,,,,,35.37703308638175,13.480046138691412,13.480046138691412,84.25028836682132,84.25028836682134,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,4.2892828233432185,4.849671340254712,4.2892828233432185,1.5887652792640228,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,1.5887652792640228,1.5887652792640228,4.849671340254712,,,2.6351916610659285,2.971777866651349,,,2.6351916610659285,2.971777866651349,,,5.333578783991934,6.809853501887477,5.333578783991934,2.231738663633976,2.231738663633976,2.231738663633976,8.373843997636836,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,4.289282823343219,,4.289282823343219,,,,,,4.289282823343219,,2.8595970662978982,,,,,,4.289282823343219,,2.8595970662978982,,,,,,2.6351916610659285,,,,2.6351916610659285,,,,5.333578783991935,,5.333578783991935,,,,,
-> Degridding Kernel Update [Mvis/s],,0.004783467303260966,0.03906712345008236,0.006724857214877868,0.005209939414742878,0.02395789061597202,0.033385945360406226,,,0.004783467303260966,0.03906712345008236,0.006724857214827955,0.005209939414742878,0.02395789061597202,0.033385945360406226,,,0.004783467303260966,0.03906712345008236,0.006724857214827955,0.005209939414742878,0.02395789061597202,0.033385945360406226,,,0.004274981328687438,0.037685979728791584,,,0.004274981328687438,0.037685979728791584,,,0.004581363601883173,0.038840790847109084,0.007494110904635845,0.00495052746732568,0.0049488049739965165,0.02047519238954915,0.11985732173187862,
-> Phase Rotation [Mvis/s],,4.2892828233432185,4.849671340254712,4.2892828233432185,0.31775305585280456,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,0.31775305585280456,1.5887652792640228,4.849671340254712,,,4.2892828233432185,4.849671340254712,2.8595970662978987,0.31775305585280456,1.5887652792640228,4.849671340254712,,,2.6351916610659285,2.971777866651349,,,2.6351916610659285,2.971777866651349,,,5.333578783991934,6.809853501887477,5.333578783991934,0.44634773272679523,2.231738663633976,2.231738663633976,8.373843997636836,
-> Reprojection [Mvis/s],,10.90294474740412,,24.531625681659275,13.460425614079162,84.12766008799477,84.12766008799477,,,10.90294474740412,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,10.90294474740412,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,11.016348633765302,,,,11.016348633765302,,,,10.91883737234005,,35.37703308638176,13.480046138691412,1.6850057673364265,84.25028836682132,84.25028836682134,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> Reprojection Predict [Mvis/s],,54.5147237370206,,122.65812840829636,13.460425614079162,33.651064035197905,11.217021345065968,,,54.5147237370206,,122.65812840829635,13.460425614079162,33.651064035197905,11.217021345065968,,,54.5147237370206,,122.65812840829635,13.460425614079162,33.651064035197905,11.217021345065968,,,55.08174316882651,,,,55.08174316882651,,,,54.59418686170024,,176.88516543190875,13.480046138691412,1.6850057673364265,33.70011534672853,0.25711147572882487,
