,hpso01 (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso01 (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02a (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso02b (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso04a (PSS) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],hpso05a (PST) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (Ingest) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (RCAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (FastImg) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (ICAL) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepA) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepB) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepC) [Nf_max=16384] [Na=32] [Bmax=16250.0],max_low (DPrepD) [Nf_max=16384] [Na=32] [Bmax=16250.0]
-> Degrid [Tera/s],,7.440287567236826e-05,3.7162965802284645e-05,0.00048214155933287706,0.00014152034779558098,5.6608139118232394e-05,0.00018500244950235697,,,7.440287567236826e-05,3.7162965802284645e-05,0.000241093575631532,0.00014152034779558098,5.6608139118232394e-05,0.00018500244950235697,,,7.440287567236826e-05,3.7162965802284645e-05,0.000241093575631532,0.00014152034779558098,5.6608139118232394e-05,0.00018500244950235697,,,1.899309994350133e-05,1.1386339238340985e-05,,,1.899309994350133e-05,1.1386339238340985e-05,,,5.223781604613917e-05,2.609190514714465e-05,0.00033856921478047877,9.938199129324916e-05,1.987639825864983e-05,3.975279651729966e-05,0.0004939275584658122,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.581047889213284e-07,,,
-> Visibility Weighting [Tera/s],,0.00010168767810006222,1.4123288625008639e-05,0.00042127263427054476,1.791626220419839e-05,3.583252440839678e-05,4.822461519466444e-05,,,0.00010168767810006222,1.4123288625008639e-05,0.00023696585677718143,1.791626220419839e-05,3.583252440839678e-05,4.822461519466444e-05,,,0.00010168767810006222,1.4123288625008639e-05,0.00023696585677718143,1.791626220419839e-05,3.583252440839678e-05,4.822461519466444e-05,,,3.5308221562521607e-05,7.061644312504319e-06,,,3.5308221562521607e-05,7.061644312504319e-06,,,5.084383905003111e-05,7.061644312504319e-06,0.00021065372928096688,8.959128672946274e-06,8.959128672946274e-06,1.7918257345892548e-05,2.411755656571349e-05,
-> Subtract Image Component [Tera/s],,,,4.415692622698669e-05,5.141134783155236e-06,0.0005141134783155237,0.0015423404349465708,,,,,1.9625300545327414e-05,5.141134783155236e-06,0.0005141134783155237,0.0015423404349465708,,,,,1.9625300545327414e-05,5.141134783155236e-06,0.0005141134783155237,0.0015423404349465708,,,,,,,,,,,,,2.5795753292153362e-05,3.0033667612246496e-06,3.0033667612246496e-06,0.00021452619723033207,0.02811837772337409,
-> Demix [Tera/s],0.00022242859258149106,,,,,,,,0.00022242859258149106,,,,,,,,0.00022242859258149106,,,,,,,,0.00011150236609646421,,,,0.00011150236609646421,,,,0.00011125480190234101,,,,,,,,
-> FFT [Tera/s],,0.0009420144261757162,0.009691506442137,0.008478129835581445,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,0.009691506442137,0.0037680577047028638,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,0.009691506442137,0.0037680577047028638,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0004759062609786611,0.004896154948340134,,,0.0004759062609786611,0.004896154948340134,,,0.00047169377448509,0.004852816609928906,0.004245243970365811,0.0012356708960467129,0.00024713417920934255,0.006178354480233564,0.8098092784331737,
-> Grid [Tera/s],,0.05441249272710891,2.013442854922575,0.7341507244444377,0.26375847831303845,0.10550339132521536,0.21274822685129174,,,0.05441249272710891,2.013442854922575,0.29007612870609584,0.26375847831303845,0.10550339132521536,0.21274822685129174,,,0.05441249272710891,2.013442854922575,0.29007612870609584,0.26375847831303845,0.10550339132521536,0.21274822685129174,,,0.02020793497233716,0.6233118480952949,,,0.02020793497233716,0.6233118480952949,,,0.03825835462234487,1.415686538815212,0.516194092862474,0.18545317697453265,0.037090635394906535,0.07418127078981307,0.6076216371057237,
-> Gridding Kernel Update [Tera/s],,1.8527914370454386,0.00015000170217630433,25.759817499120203,1.5920899503989412,10.166596171020695,13.883128322147494,,,1.8527914370454386,0.00015000170217630433,10.034453397119572,1.5920899503989412,10.166596171020695,13.883128322147494,,,1.8527914370454386,0.00015000170217630433,10.034453397119572,1.5920899503989412,10.166596171020695,13.883128322147494,,,0.2976609467062063,5.2215614044034285e-06,,,0.2976609467062063,5.2215614044034285e-06,,,0.9321294634586473,8.603037608386807e-05,11.842627750281878,0.722614383632141,0.7132876288887089,5.102345497994632,55.3650346041987,
-> Correct [Tera/s],,8.231442253394196e-05,8.376352677160786e-05,0.0007408298028054776,0.0001677075021652996,0.0003354150043305992,0.0012669487174716623,0.0021874587537049545,,8.231442253394196e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.0012669487174716623,0.0021874587537049545,,8.231442253394196e-05,8.376352677160786e-05,0.000493912503753191,0.0001677075021652996,0.0003354150043305992,0.0012669487174716623,0.0021874587537049545,,2.528560826094151e-05,2.566426985075064e-05,,,2.528560826094151e-05,2.566426985075064e-05,,,5.781353740618512e-05,5.880989565369477e-05,0.0005203218366556661,0.00011778936206412485,0.00011778936206412485,0.0002355787241282497,0.002188255453028817,0.002188255453028817
-> IFFT [Tera/s],,0.004713875989654357,0.009698550625055105,0.0424134723305619,0.002468820890527002,0.004937641781054004,0.004937641781054004,,,0.004713875989654357,0.009698550625055105,0.01885170009984165,0.002468820890527002,0.004937641781054004,0.004937641781054004,,,0.004713875989654357,0.009698550625055105,0.01885170009984165,0.002468820890527002,0.004937641781054004,0.004937641781054004,,,0.0023811244673850865,0.004899695309432983,,,0.0023811244673850865,0.004899695309432983,,,0.0023603721874776804,0.004856341267433036,0.02123763974214243,0.0012362093853876218,0.0012362093853876218,0.0024724187707752436,0.0024724187707752436,
-> Identify Component [Tera/s],,,,1.28e-08,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,7.2e-09,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,7.2e-09,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,7.466666666666667e-09,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.0002046251352643612,,,,,,,,0.0002046251352643612,,,,,,,,0.0002046251352643612,,,,,,,,0.00010257757997738605,,,,0.00010257757997738605,,,,0.00010234983112495143,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.0029633192112219105,0.0,0.011853276844887642,0.0,0.0,0.0,,,0.0029633192112219105,0.0,0.004445212533778719,0.0,0.0,0.0,,,0.0029633192112219105,0.0,0.004445212533778719,0.0,0.0,0.0,,,0.0006321402065235377,0.0,,,0.0006321402065235377,0.0,,,0.0020812873466226644,0.0,0.008325149386490658,0.0,0.0,0.0,0.0,
-> Receive [Tera/s],0.00022242859258149106,,,,,,,,0.00022242859258149106,,,,,,,,0.00022242859258149106,,,,,,,,0.00011150236609646421,,,,0.00011150236609646421,,,,0.00011125480190234101,,,,,,,,
-> Solve [Tera/s],,1.6384e-08,,3.4133333333333337e-07,,,,,,1.6384e-08,,3.4133333333333337e-07,,,,,,1.6384e-08,,3.4133333333333337e-07,,,,,,8.192e-09,,,,8.192e-09,,,,8.192e-09,,2.362026666666667e-07,,,,,
-> Degridding Kernel Update [Tera/s],,1.8527914370454386,0.00015000170217630433,25.759817499120203,1.5920899503989412,10.166596171020695,13.883128322147494,,,1.8527914370454386,0.00015000170217630433,10.034453397119572,1.5920899503989412,10.166596171020695,13.883128322147494,,,1.8527914370454386,0.00015000170217630433,10.034453397119572,1.5920899503989412,10.166596171020695,13.883128322147494,,,0.2976609467062063,5.2215614044034285e-06,,,0.2976609467062063,5.2215614044034285e-06,,,0.9321294634586473,8.603037608386807e-05,11.842627750281878,0.722614383632141,0.7132876288887089,5.102345497994632,55.3650346041987,
-> Phase Rotation [Tera/s],,7.440287567236826e-05,0.0,0.00048214155933287706,0.0,0.0,0.0,,,7.440287567236826e-05,0.0,0.000241093575631532,0.0,0.0,0.0,,,7.440287567236826e-05,0.0,0.000241093575631532,0.0,0.0,0.0,,,1.899309994350133e-05,0.0,,,1.899309994350133e-05,0.0,,,5.223781604613917e-05,0.0,0.00033856921478047877,0.0,0.0,0.0,0.0,
-> Reprojection [Tera/s],,0.0009420144261757162,,0.008478129835581445,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,,0.0037680577047028638,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,,0.0037680577047028638,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0004759062609786611,,,,0.0004759062609786611,,,,0.00047169377448509,,0.004245243970365811,0.0012356708960467129,3.089177240116782e-05,0.006178354480233564,0.8098092784331737,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.0047100721308785815,,0.042390649177907226,0.002467744695914513,0.004935489391829026,0.004935489391829026,,,0.0047100721308785815,,0.01884028852351432,0.002467744695914513,0.004935489391829026,0.004935489391829026,,,0.0047100721308785815,,0.01884028852351432,0.002467744695914513,0.004935489391829026,0.004935489391829026,,,0.0023795313048933053,,,,0.0023795313048933053,,,,0.0023584688724254503,,0.021226219851829053,0.0012356708960467129,3.089177240116782e-05,0.0024713417920934257,0.0024713417920934257,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> DFT [Mvis/s],,0.8574419013952287,1.745073474408497,0.8574419013952287,0.31762784501003705,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,,,0.5267835054362813,1.06934457711461,,,0.5267835054362813,1.06934457711461,,,1.2044486959621898,2.450412318903949,1.2044486959621898,0.4461718260004729,0.4461718260004729,0.4461718260004729,4.144423206493972,
-> Subtract Visibility [Mvis/s],,0.8574419013952287,1.745073474408497,0.8574419013952287,0.31762784501003705,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,,,0.5267835054362813,1.06934457711461,,,0.5267835054362813,1.06934457711461,,,1.2044486959621898,2.450412318903949,1.2044486959621898,0.4461718260004729,0.4461718260004729,0.4461718260004729,4.144423206493972,
-> Flag [Mvis/s],,0.8574419013952287,1.745073474408497,0.8574419013952287,0.31762784501003705,0.31762784501003705,1.1997620430602862,2.071457153129692,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,2.071457153129692,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,2.071457153129692,,0.5267835054362813,1.06934457711461,,,0.5267835054362813,1.06934457711461,,,1.2044486959621898,2.450412318903949,1.2044486959621898,0.4461718260004729,0.4461718260004729,0.4461718260004729,4.144423206493972,4.144423206493972
-> Degrid [Mvis/s],,2.044009648012792,254.10008435881394,4.569716595397085,5.381673481026218,16.988008718035832,85.39157298219727,,,2.044009648012792,254.10008435881394,3.700808526597854,5.381673481026218,16.988008718035832,85.39157298219727,,,2.044009648012792,254.10008435881394,3.700808526597854,5.381673481026218,16.988008718035832,85.39157298219727,,,0.7397956429645652,77.0933117355302,,,0.7397956429645652,77.0933117355302,,,1.344728509922843,178.11696446786755,2.88547659484166,3.3378572172161864,3.3261788049455654,10.24529973916111,512.690770980777,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.882930087587,,,
-> Visibility Weighting [Mvis/s],,0.021528609858902852,0.7742284542142632,0.03487713826192687,0.05360619234681097,0.05360619234681097,0.17519171354389865,,,0.021528609858902852,0.7742284542142632,0.03100483225714146,0.05360619234681097,0.05360619234681097,0.17519171354389865,,,0.021528609858902852,0.7742284542142632,0.03100483225714146,0.05360619234681097,0.05360619234681097,0.17519171354389865,,,0.01582758328625111,0.4744308015975411,,,0.01582758328625111,0.4744308015975411,,,0.030230217619293506,1.0871627144643603,0.04898281463837945,0.07528938734337057,0.07528938734337057,0.07528938734337057,0.9354688607307049,
-> Subtract Image Component [Mvis/s],,,,13.799039445933342,21.031915021998692,21.031915021998692,21.031915021998692,,,,,10.902944747404119,21.031915021998692,21.031915021998692,21.031915021998692,,,,,10.902944747404119,21.031915021998692,21.031915021998692,21.031915021998692,,,,,,,,,,,,,13.819153549367869,21.062572091705334,21.062572091705334,21.06257209170533,21.062572091705334,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.002476470557146767,0.0027516339523852972,0.00371470583572015,0.004586056587308828,0.004586056587308828,0.004586056587308828,,,0.002476470557146767,0.0027516339523852972,0.0033019607428623554,0.004586056587308828,0.004586056587308828,0.004586056587308828,,,0.002476470557146767,0.0027516339523852972,0.0033019607428623554,0.004586056587308828,0.004586056587308828,0.004586056587308828,,,0.0029871796720903642,0.0027659071037873743,,,0.0029871796720903642,0.0027659071037873743,,,0.0024782748075912156,0.0027536386751013495,0.003717412211386823,0.004589397791835584,0.0045893977918355835,0.004589397791835584,0.004589397791835584,
-> Grid [Mvis/s],,2.044009648012792,254.10008435881394,4.569716595397085,5.381673481026218,16.988008718035832,85.39157298219727,,,2.044009648012792,254.10008435881394,3.700808526597854,5.381673481026218,16.988008718035832,85.39157298219727,,,2.044009648012792,254.10008435881394,3.700808526597854,5.381673481026218,16.988008718035832,85.39157298219727,,,0.7397956429645652,77.0933117355302,,,0.7397956429645652,77.0933117355302,,,1.344728509922843,178.11696446786755,2.88547659484166,3.3378572172161864,3.3261788049455654,10.24529973916111,512.690770980777,
-> Gridding Kernel Update [Mvis/s],,0.004163804902885337,0.02997726478232484,0.005735234843300106,0.007321609071586228,0.010932928765194716,0.012837094203926187,,,0.004163804902885337,0.02997726478232484,0.005224825509206893,0.007321609071586228,0.010932928765194716,0.012837094203926187,,,0.004163804902885337,0.02997726478232484,0.005224825509206893,0.007321609071586228,0.010932928765194716,0.012837094203926187,,,0.003830302357839284,0.0298352970399951,,,0.003830302357839284,0.0298352970399951,,,0.003956711867134748,0.029954020982096468,0.005156463213338327,0.006465209981701005,0.00644258966493221,0.009648510418589497,0.028862782155235543,
-> Correct [Mvis/s],,0.8574419013952287,1.745073474408497,0.8574419013952287,0.31762784501003705,0.31762784501003705,1.1997620430602862,2.071457153129692,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,2.071457153129692,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.31762784501003705,0.31762784501003705,1.1997620430602862,2.071457153129692,,0.5267835054362813,1.06934457711461,,,0.5267835054362813,1.06934457711461,,,1.2044486959621898,2.450412318903949,1.2044486959621898,0.4461718260004729,0.4461718260004729,0.4461718260004729,4.144423206493972,4.144423206493972
-> IFFT [Mvis/s],,0.012382352785733837,0.0027516339523852972,0.018573529178600754,0.004586056587308828,0.0018344226349235311,0.0006114742116411769,,,0.012382352785733837,0.0027516339523852972,0.01650980371431178,0.004586056587308828,0.0018344226349235311,0.0006114742116411769,,,0.012382352785733837,0.0027516339523852972,0.01650980371431178,0.004586056587308828,0.0018344226349235311,0.0006114742116411769,,,0.014935898360451822,0.0027659071037873743,,,0.014935898360451822,0.0027659071037873743,,,0.01239137403795608,0.0027536386751013495,0.01858706105693412,0.004589397791835584,0.02294698895917792,0.0018357591167342333,1.4005730565904493e-05,
-> Identify Component [Mvis/s],,,,13.799039445933342,21.031915021998692,21.031915021998692,21.031915021998692,,,,,10.902944747404119,21.031915021998692,21.031915021998692,21.031915021998692,,,,,10.902944747404119,21.031915021998692,21.031915021998692,21.031915021998692,,,,,,,,,,,,,13.819153549367869,21.062572091705334,21.062572091705334,21.06257209170533,21.062572091705334,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,0.8574419013952287,1.745073474408497,0.8574419013952287,0.317627845010037,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.317627845010037,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.317627845010037,0.31762784501003705,1.1997620430602862,,,0.5267835054362813,1.06934457711461,,,0.5267835054362813,1.06934457711461,,,1.2044486959621898,2.450412318903949,1.2044486959621898,0.4461718260004729,0.4461718260004729,0.4461718260004729,4.144423206493972,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,0.8574419013952288,,0.8574419013952288,,,,,,0.8574419013952288,,0.5716579904550823,,,,,,0.8574419013952288,,0.5716579904550823,,,,,,0.5267835054362815,,,,0.5267835054362815,,,,1.2044486959621898,,1.2044486959621898,,,,,
-> Degridding Kernel Update [Mvis/s],,0.004163804902885337,0.02997726478232484,0.005735234843300106,0.007321609071586228,0.010932928765194716,0.012837094203926187,,,0.004163804902885337,0.02997726478232484,0.005224825509206893,0.007321609071586228,0.010932928765194716,0.012837094203926187,,,0.004163804902885337,0.02997726478232484,0.005224825509206893,0.007321609071586228,0.010932928765194716,0.012837094203926187,,,0.003830302357839284,0.0298352970399951,,,0.003830302357839284,0.0298352970399951,,,0.003956711867134748,0.029954020982096468,0.005156463213338327,0.006465209981701005,0.00644258966493221,0.009648510418589497,0.028862782155235543,
-> Phase Rotation [Mvis/s],,0.8574419013952287,1.745073474408497,0.8574419013952287,0.06352556900200741,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.06352556900200741,0.31762784501003705,1.1997620430602862,,,0.8574419013952287,1.745073474408497,0.5716579904550823,0.06352556900200741,0.31762784501003705,1.1997620430602862,,,0.5267835054362813,1.06934457711461,,,0.5267835054362813,1.06934457711461,,,1.2044486959621898,2.450412318903949,1.2044486959621898,0.08923436520009456,0.4461718260004729,0.4461718260004729,4.144423206493972,
-> Reprojection [Mvis/s],,6.132906420414819,,13.799039445933342,21.031915021998692,21.031915021998692,21.031915021998692,,,6.132906420414819,,10.902944747404119,21.031915021998692,21.031915021998692,21.031915021998692,,,6.132906420414819,,10.902944747404119,21.031915021998692,21.031915021998692,21.031915021998692,,,8.923242393349895,,,,8.923242393349895,,,,6.141846021941278,,13.819153549367874,21.062572091705334,2.632821511463167,21.06257209170533,21.062572091705334,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> Reprojection Predict [Mvis/s],,30.66453210207409,,68.99519722966672,21.031915021998692,8.412766008799476,2.804255336266492,,,30.66453210207409,,54.514723737020596,21.031915021998692,8.412766008799476,2.804255336266492,,,30.66453210207409,,54.514723737020596,21.031915021998692,8.412766008799476,2.804255336266492,,,44.61621196674948,,,,44.61621196674948,,,,30.709230109706382,,69.09576774683936,21.062572091705334,2.632821511463167,8.425028836682133,0.06427786893220622,
