,hpso01 (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso04a (PSS) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],hpso05a (PST) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (Ingest) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (RCAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (FastImg) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (ICAL) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepA) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepB) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepC) [Nf_max=16384] [Na=512] [Bmax=32500.0],max_low (DPrepD) [Nf_max=16384] [Na=512] [Bmax=32500.0]
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOP/s],0.18685037668522753,0.23045906201794364,0.19035725033564993,2.1176776710678658,0.7853543230085236,0.8298142440751326,2.478123347346944,0.13945865590018222,0.18685037668522753,0.23045906201794364,0.19035725033564993,1.3071011128605645,0.7853543230085236,0.8298142440751326,2.478123347346944,0.13945865590018222,0.18685037668522753,0.23045906201794364,0.19035725033564993,1.3071011128605645,0.7853543230085236,0.8298142440751326,2.478123347346944,0.13945865590018222,0.09366703427483415,0.06933743700171283,0.05827971201118975,0.00050088,0.09366703427483415,0.06933743700171283,0.05827971201118975,2.755e-07,0.09345919439670895,0.14412144555613576,0.13344290191902006,1.3241612531085838,0.5484887539009498,0.5090504821654606,0.5745237458128006,3.1360338097876346,0.12040042991520607
-> DFT [PetaFLOP/s],,0.15960904947246868,0.1804617379528741,1.4364814452522183,0.6503172188738907,0.6503172188738907,1.985079117481615,,,0.15960904947246868,0.1804617379528741,0.9576794759905519,0.6503172188738907,0.6503172188738907,1.985079117481615,,,0.15960904947246868,0.1804617379528741,0.9576794759905519,0.6503172188738907,0.6503172188738907,1.985079117481615,,,0.04902922627432129,0.055291602358111556,,,0.04902922627432129,0.055291602358111556,,,0.09923423973893548,0.1267011630205167,0.8931081576504194,0.45675031419999823,0.45675031419999823,0.45675031419999823,1.713800965725298,
-> Subtract Visibility [PetaFLOP/s],,1.810022005866021e-05,1.023249364591549e-05,0.00016290198052794187,3.687411462087462e-05,7.374822924174924e-05,0.0002251148602101408,,,1.810022005866021e-05,1.023249364591549e-05,0.00010860417575559461,3.687411462087462e-05,7.374822924174924e-05,0.0002251148602101408,,,1.810022005866021e-05,1.023249364591549e-05,0.00010860417575559461,3.687411462087462e-05,7.374822924174924e-05,0.0002251148602101408,,,5.56008439248388e-06,3.135129785515023e-06,,,5.56008439248388e-06,3.135129785515023e-06,,,1.125350713236595e-05,7.184175771797679e-06,0.00010128156419129353,2.5898535284204553e-05,2.5898535284204553e-05,5.179707056840911e-05,0.00019435097645715264,
-> Flag [PetaFLOP/s],0.0031405342650152324,0.002524980698183099,0.001427432863605211,0.022724826283647893,0.005143938989612011,0.010287877979224022,0.03140352299931464,0.03140352299931464,0.0031405342650152324,0.002524980698183099,0.001427432863605211,0.01515028251790545,0.005143938989612011,0.010287877979224022,0.03140352299931464,0.03140352299931464,0.0031405342650152324,0.002524980698183099,0.001427432863605211,0.01515028251790545,0.005143938989612011,0.010287877979224022,0.03140352299931464,0.03140352299931464,0.001574334474233228,0.0007756317727515012,0.0004373506050793457,,0.001574334474233228,0.0007756317727515012,0.0004373506050793457,,0.0015708390430685054,0.0015698642449650498,0.0010021925201657762,0.014128778204685449,0.0036128456721465346,0.0036128456721465346,0.007225691344293069,0.027111961215772792,0.027111961215772792
-> Degrid [PetaFLOP/s],,0.008762283201835112,0.0012254801396113515,0.07886054881631045,0.033298689813823494,0.014231758155341608,0.04363672860136016,,,0.008762283201835112,0.0012254801396113515,0.04108903343958748,0.033298689813823494,0.014231758155341608,0.04363672860136016,,,0.008762283201835112,0.0012254801396113515,0.04108903343958748,0.033298689813823494,0.014231758155341608,0.04363672860136016,,,0.002906647779000553,0.00035528929324534143,,,0.002906647779000553,0.00035528929324534143,,,0.006198133795801305,0.000845662324049974,0.05578320416219432,0.023031771761243,0.004624038278350203,0.009712395853199112,0.08187836893196122,
-> Image Spectral Fitting [PetaFLOP/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0594514934111882e-07,,,
-> Visibility Weighting [PetaFLOP/s],,3.734669636829466e-05,2.7834954688960693e-05,0.00033612026731465194,3.8340038242919304e-05,7.668007648583861e-05,0.0002370900057102005,,,3.734669636829466e-05,2.7834954688960693e-05,0.00020999524800197623,3.8340038242919304e-05,7.668007648583861e-05,0.0002370900057102005,,,3.734669636829466e-05,2.7834954688960693e-05,0.00020999524800197623,3.8340038242919304e-05,7.668007648583861e-05,0.0002370900057102005,,,1.337980630924466e-05,8.528338392528392e-06,,,1.337980630924466e-05,8.528338392528392e-06,,,2.825216611181334e-05,1.954276301067501e-05,0.00025426949500632006,2.6927083921757965e-05,2.6927083921757965e-05,5.385416784351593e-05,0.00031502443275992095,
-> Subtract Image Component [PetaFLOP/s],,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,,,,,,,,,0.00019582977166666667,1.1967374935185184e-05,1.1967374935185184e-05,0.0017096249907407406,0.22408396678637038,
-> Demix [PetaFLOP/s],0.18357425081308643,,,,,,,,0.18357425081308643,,,,,,,,0.18357425081308643,,,,,,,,0.092024728390802,,,,0.092024728390802,,,,0.09182053485801385,,,,,,,,
-> FFT [PetaFLOP/s],,0.003692748056777911,0.00038054755769741875,0.03323473251118699,0.0057968467187726495,0.018180345692370488,0.05705682644834808,,,0.003692748056777911,0.00038054755769741875,0.010500246547519366,0.0057968467187726495,0.018180345692370488,0.05705682644834808,,,0.003692748056777911,0.00038054755769741875,0.010500246547519366,0.0057968467187726495,0.018180345692370488,0.05705682644834808,,,0.0008570886632756086,0.00015219134762459223,,,0.0008570886632756086,0.00015219134762459223,,,0.0019781953051686754,0.00020576891649724737,0.017803757746532197,0.003147035626738845,0.0006008012709430108,0.009847630997463943,0.42435967990189055,
-> Grid [PetaFLOP/s],,0.008762283201835112,0.0012254801396113515,0.07886054881631045,0.033298689813823494,0.014231758155341608,0.04363672860136016,,,0.008762283201835112,0.0012254801396113515,0.04108903343958748,0.033298689813823494,0.014231758155341608,0.04363672860136016,,,0.008762283201835112,0.0012254801396113515,0.04108903343958748,0.033298689813823494,0.014231758155341608,0.04363672860136016,,,0.002906647779000553,0.00035528929324534143,,,0.002906647779000553,0.00035528929324534143,,,0.006198133795801305,0.000845662324049974,0.05578320416219432,0.023031771761243,0.004624038278350203,0.009712395853199112,0.08187836893196122,
-> Gridding Kernel Update [PetaFLOP/s],,0.009718133561315229,0.001995028719354165,0.08746320205148549,0.016886545506483965,0.03708884858572911,0.09236733438579918,,,0.009718133561315229,0.001995028719354165,0.05242759317925512,0.016886545506483965,0.03708884858572911,0.09236733438579918,,,0.009718133561315229,0.001995028719354165,0.05242759317925512,0.016886545506483965,0.03708884858572911,0.09236733438579918,,,0.002863091247634828,0.0005739593619095624,,,0.002863091247634828,0.0005739593619095624,,,0.006667247438048941,0.0013739279329224583,0.0600052269424115,0.011602046028172226,0.011665291962746677,0.02500630057360336,0.20560921011891053,
-> Correct [PetaFLOP/s],,0.0086881056281569,0.001227899237509859,0.0781929506534121,0.01769957501801982,0.03539915003603964,0.10805513290086759,0.10805513290086759,,0.0086881056281569,0.001227899237509859,0.052130004362685424,0.01769957501801982,0.03539915003603964,0.10805513290086759,0.10805513290086759,,0.0086881056281569,0.001227899237509859,0.052130004362685424,0.01769957501801982,0.03539915003603964,0.10805513290086759,0.10805513290086759,,0.0026688405083922623,0.0003762155742618027,,,0.0026688405083922623,0.0003762155742618027,,,0.005401683423535655,0.0008621010926157215,0.0486151508118209,0.012431296936418186,0.012431296936418186,0.02486259387283637,0.09328846869943326,0.09328846869943326
-> IFFT [PetaFLOP/s],,0.018463740283889557,0.00038054755769741875,0.16617366255593496,0.0057968467187726495,0.0072721382769481945,0.007607576859779745,,,0.018463740283889557,0.00038054755769741875,0.05250123273759683,0.0057968467187726495,0.0072721382769481945,0.007607576859779745,,,0.018463740283889557,0.00038054755769741875,0.05250123273759683,0.0057968467187726495,0.0072721382769481945,0.007607576859779745,,,0.0042854433163780434,0.00015219134762459223,,,0.0042854433163780434,0.00015219134762459223,,,0.009890976525843378,0.00020576891649724737,0.08901878873266099,0.003147035626738845,0.0030040063547150542,0.003939052398985577,0.001295042968450594,
-> Identify Component [PetaFLOP/s],,,,8.423369032102074e-05,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,8.406333180934256e-05,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,8.406333180934256e-05,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,,,,,,,,,4.913658009230662e-05,6.0137211352048395e-06,6.0137211352048395e-06,0.00042955150965748854,0.056302175473826335,
-> Average [PetaFLOP/s],9.037508676302827e-05,,,,,,,,9.037508676302827e-05,,,,,,,,9.037508676302827e-05,,,,,,,,4.530458918656772e-05,,,,4.530458918656772e-05,,,,4.520400123938143e-05,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Receive [PetaFLOP/s],4.521652036282457e-05,,,,,,,,4.521652036282457e-05,,,,,,,,4.521652036282457e-05,,,,,,,,2.266682061235788e-05,,,,2.266682061235788e-05,,,,2.261649438723204e-05,,,,,,,,
-> Solve [PetaFLOP/s],,0.0003660309330132041,,0.046420449430170124,,,,,,0.0003660309330132041,,0.03097574051714691,,,,,,0.0003660309330132041,,0.03097574051714691,,,,,,0.00011321495376967758,,,,0.00011321495376967758,,,,0.00022708340856731897,,0.02886702742621683,,,,,
-> Degridding Kernel Update [PetaFLOP/s],,0.009718133561315229,0.001995028719354165,0.08746320205148549,0.016886545506483965,0.03708884858572911,0.09236733438579918,,,0.009718133561315229,0.001995028719354165,0.05242759317925512,0.016886545506483965,0.03708884858572911,0.09236733438579918,,,0.009718133561315229,0.001995028719354165,0.05242759317925512,0.016886545506483965,0.03708884858572911,0.09236733438579918,,,0.002863091247634828,0.0005739593619095624,,,0.002863091247634828,0.0005739593619095624,,,0.006667247438048941,0.0013739279329224583,0.0600052269424115,0.011602046028172226,0.011665291962746677,0.02500630057360336,0.20560921011891053,
-> Phase Rotation [PetaFLOP/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Reprojection [PetaFLOP/s],,1.6354417121106183e-05,,0.00014718975408995567,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,1.6354417121106183e-05,,6.541766848442473e-05,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,1.6354417121106183e-05,,6.541766848442473e-05,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,8.262261475323979e-06,,,,8.262261475323979e-06,,,,8.189128029255037e-06,,7.370215226329532e-05,3.0891772401167826e-05,7.722943100291955e-07,0.0001544588620058391,0.020245231960829342,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> Reprojection Predict [PetaFLOP/s],,8.177208560553091e-05,,0.0007359487704497782,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,8.177208560553091e-05,,0.00032708834242212365,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,8.177208560553091e-05,,0.00032708834242212365,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,4.1311307376619896e-05,,,,4.1311307376619896e-05,,,,4.0945640146275176e-05,,0.0003685107613164766,3.0891772401167826e-05,7.722943100291955e-07,6.178354480233565e-05,6.178354480233565e-05,
-> DFT [Tera/s],,0.10860132035196124,0.06139496187549294,0.9774118831676513,0.22124468772524775,0.4424893754504955,1.350689161260845,,,0.10860132035196124,0.06139496187549294,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.350689161260845,,,0.10860132035196124,0.06139496187549294,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.350689161260845,,,0.03336050635490328,0.018810778713090136,,,0.03336050635490328,0.018810778713090136,,,0.06752104279419568,0.04310505463078607,0.6076893851477612,0.1553912117052273,0.1553912117052273,0.3107824234104546,1.1661058587429158,
-> Subtract Visibility [Tera/s],,0.10860132035196124,0.06139496187549294,0.9774118831676513,0.22124468772524775,0.4424893754504955,1.350689161260845,,,0.10860132035196124,0.06139496187549294,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.350689161260845,,,0.10860132035196124,0.06139496187549294,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.350689161260845,,,0.03336050635490328,0.018810778713090136,,,0.03336050635490328,0.018810778713090136,,,0.06752104279419568,0.04310505463078607,0.6076893851477612,0.1553912117052273,0.1553912117052273,0.3107824234104546,1.1661058587429158,
-> Flag [Tera/s],0.13556263014454242,0.10860132035196124,0.06139496187549296,0.9774118831676513,0.22124468772524775,0.4424893754504955,1.3506891612608452,1.3506891612608452,0.13556263014454242,0.10860132035196124,0.06139496187549296,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.3506891612608452,1.3506891612608452,0.13556263014454242,0.10860132035196124,0.06139496187549296,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.3506891612608452,1.3506891612608452,0.06795688377985158,0.03336050635490328,0.018810778713090136,,0.06795688377985158,0.03336050635490328,0.018810778713090136,,0.06780600185907217,0.06752104279419568,0.04310505463078608,0.6076893851477612,0.1553912117052273,0.1553912117052273,0.3107824234104546,1.1661058587429158,1.1661058587429158
-> Degrid [Tera/s],,0.028010022276220993,0.02087621601672052,0.2520902004859889,0.14377514341094738,0.057510057364378954,0.17781750428265036,,,0.028010022276220993,0.02087621601672052,0.15749643600148217,0.14377514341094738,0.057510057364378954,0.17781750428265036,,,0.028010022276220993,0.02087621601672052,0.15749643600148217,0.14377514341094738,0.057510057364378954,0.17781750428265036,,,0.010034854731933494,0.006396253794396294,,,0.010034854731933494,0.006396253794396294,,,0.021189124583860006,0.014657072258006259,0.19070212125474006,0.10097656470659236,0.020195312941318475,0.04039062588263695,0.23626832456994074,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4324191556853137e-06,,,
-> Visibility Weighting [Tera/s],,0.0025438507973232086,0.004658626033685299,0.02289465717590888,0.008069385631115308,0.016138771262230615,0.023073078571283274,,,0.0025438507973232086,0.004658626033685299,0.02062195568867614,0.008069385631115308,0.016138771262230615,0.023073078571283274,,,0.0025438507973232086,0.004658626033685299,0.02062195568867614,0.008069385631115308,0.016138771262230615,0.023073078571283274,,,0.0015798656867460075,0.0023293130168426496,,,0.0015798656867460075,0.0023293130168426496,,,0.0015763579748538327,0.0023293130168426496,0.014187221773684495,0.004035564900860561,0.004035564900860561,0.008071129801721122,0.011536539285641637,
-> Subtract Image Component [Tera/s],,,,0.00012265812840829638,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,5.45147237370206e-05,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,5.45147237370206e-05,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,,,,,,,,,7.165487025598156e-05,1.2013467044898598e-05,1.2013467044898598e-05,0.0008581047889213283,0.11247351089349636,
-> Demix [Tera/s],0.13556263014454242,,,,,,,,0.13556263014454242,,,,,,,,0.13556263014454242,,,,,,,,0.06795688377985158,,,,0.06795688377985158,,,,0.06780600185907217,,,,,,,,
-> FFT [Tera/s],,0.002616706739376989,0.038766025768548,0.023550360654392904,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,0.038766025768548,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,0.038766025768548,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0013219618360518365,0.019584619793360535,,,0.0013219618360518365,0.019584619793360535,,,0.0013102604846808056,0.019411266439715625,0.011792344362127253,0.0049426835841868515,0.0009885367168373702,0.024713417920934257,3.239237113732695,
-> Grid [Tera/s],,1.6169676845528984,17.250182455056517,14.552709160976084,2.2598788232952334,0.9039515293180933,1.7876406598463854,,,1.6169676845528984,17.250182455056517,4.312329751326514,2.2598788232952334,0.9039515293180933,1.7876406598463854,,,1.6169676845528984,17.250182455056517,4.312329751326514,2.2598788232952334,0.9039515293180933,1.7876406598463854,,,0.5005748391212811,5.340238909281612,,,0.5005748391212811,5.340238909281612,,,1.0673241248941339,12.128905634923232,9.605917124047204,1.5889604935191353,0.3177920987038271,0.6355841974076542,3.239942922481611,
-> Gridding Kernel Update [Tera/s],,19.65005079238443,0.7174030280611161,176.85045712899688,6.018140163066544,35.627666228412174,62.182874671864774,,,19.65005079238443,0.7174030280611161,50.994144752589136,6.018140163066544,35.627666228412174,62.182874671864774,,,19.65005079238443,0.7174030280611161,50.994144752589136,6.018140163066544,35.627666228412174,62.182874671864774,,,3.834135944921015,0.03987814664834162,,,3.834135944921015,0.03987814664834162,,,9.369023755059809,0.34525946421136305,84.3212137953755,2.859260582531434,3.1815119717748104,16.89611817253172,485.0928484644879,
-> Correct [Tera/s],,0.10860132035196124,0.06139496187549296,0.9774118831676513,0.22124468772524775,0.4424893754504955,1.3506891612608452,1.3506891612608452,,0.10860132035196124,0.06139496187549296,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.3506891612608452,1.3506891612608452,,0.10860132035196124,0.06139496187549296,0.6516250545335677,0.22124468772524775,0.4424893754504955,1.3506891612608452,1.3506891612608452,,0.03336050635490328,0.018810778713090136,,,0.03336050635490328,0.018810778713090136,,,0.06752104279419568,0.04310505463078608,0.6076893851477612,0.1553912117052273,0.1553912117052273,0.3107824234104546,1.1661058587429158,1.1661058587429158
-> IFFT [Tera/s],,0.013084590324322664,0.038780114134384217,0.11776131291890397,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.013084590324322664,0.038780114134384217,0.05234047455216608,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.013084590324322664,0.038780114134384217,0.05234047455216608,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.006610340234423109,0.019591700515546234,,,0.006610340234423109,0.019591700515546234,,,0.006551831122029647,0.019418315754723886,0.05896648009826682,0.004943760562868669,0.004943760562868669,0.009887521125737339,0.009887521125737339,
-> Identify Component [Tera/s],,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,4.666666666666667e-10,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.13499291951039424,,,,,,,,0.13499291951039424,,,,,,,,0.13499291951039424,,,,,,,,0.06767129062404108,,,,0.06767129062404108,,,,0.06752104279419568,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Receive [Tera/s],0.13556263014454242,,,,,,,,0.13556263014454242,,,,,,,,0.13556263014454242,,,,,,,,0.06795688377985158,,,,0.06795688377985158,,,,0.06780600185907217,,,,,,,,
-> Solve [Tera/s],,2.62144e-07,,5.461333333333334e-06,,,,,,2.62144e-07,,5.461333333333334e-06,,,,,,2.62144e-07,,5.461333333333334e-06,,,,,,1.31072e-07,,,,1.31072e-07,,,,1.31072e-07,,3.779242666666667e-06,,,,,
-> Degridding Kernel Update [Tera/s],,19.65005079238443,0.7174030280611161,176.85045712899688,6.018140163066544,35.627666228412174,62.182874671864774,,,19.65005079238443,0.7174030280611161,50.994144752589136,6.018140163066544,35.627666228412174,62.182874671864774,,,19.65005079238443,0.7174030280611161,50.994144752589136,6.018140163066544,35.627666228412174,62.182874671864774,,,3.834135944921015,0.03987814664834162,,,3.834135944921015,0.03987814664834162,,,9.369023755059809,0.34525946421136305,84.3212137953755,2.859260582531434,3.1815119717748104,16.89611817253172,485.0928484644879,
-> Phase Rotation [Tera/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Reprojection [Tera/s],,0.002616706739376989,,0.023550360654392904,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0013219618360518365,,,,0.0013219618360518365,,,,0.0013102604846808056,,0.011792344362127253,0.0049426835841868515,0.00012356708960467128,0.024713417920934257,3.239237113732695,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.013083533696884947,,0.11775180327196452,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.013083533696884947,,0.05233413478753978,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.013083533696884947,,0.05233413478753978,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.006609809180259182,,,,0.006609809180259182,,,,0.006551302423404029,,0.05896172181063626,0.0049426835841868515,0.00012356708960467128,0.009885367168373703,0.009885367168373703,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> DFT [Mvis/s],,1131.263753666263,1279.0617057394363,1131.263753666263,419.02402978266616,419.02402978266616,1279.0617057394363,,,1131.263753666263,1279.0617057394363,754.1956649694071,419.02402978266616,419.02402978266616,1279.0617057394363,,,1131.263753666263,1279.0617057394363,754.1956649694071,419.02402978266616,419.02402978266616,1279.0617057394363,,,695.010549060485,783.7824463787557,,,695.010549060485,783.7824463787557,,,1406.6883915457438,1796.0439429494197,1406.6883915457438,588.6030746410125,588.6030746410125,588.6030746410125,2208.5338233767347,
-> Subtract Visibility [Mvis/s],,1131.263753666263,1279.0617057394363,1131.263753666263,419.02402978266616,419.02402978266616,1279.0617057394363,,,1131.263753666263,1279.0617057394363,754.1956649694071,419.02402978266616,419.02402978266616,1279.0617057394363,,,1131.263753666263,1279.0617057394363,754.1956649694071,419.02402978266616,419.02402978266616,1279.0617057394363,,,695.010549060485,783.7824463787557,,,695.010549060485,783.7824463787557,,,1406.6883915457438,1796.0439429494197,1406.6883915457438,588.6030746410125,588.6030746410125,588.6030746410125,2208.5338233767347,
-> Flag [Mvis/s],,1131.263753666263,1279.0617057394363,1131.263753666263,419.02402978266616,419.02402978266616,1279.0617057394363,1279.0617057394363,,1131.263753666263,1279.0617057394363,754.1956649694071,419.02402978266616,419.02402978266616,1279.0617057394363,1279.0617057394363,,1131.263753666263,1279.0617057394363,754.1956649694071,419.02402978266616,419.02402978266616,1279.0617057394363,1279.0617057394363,,695.010549060485,783.7824463787557,,,695.010549060485,783.7824463787557,,,1406.6883915457438,1796.0439429494197,1406.6883915457438,588.6030746410125,588.6030746410125,588.6030746410125,2208.5338233767347,2208.5338233767347
-> Degrid [Mvis/s],,168094.2129507582,153185.01745141894,168094.21295032007,5689.6379186013955,12158.66920015892,58883.508994857264,,,168094.2129507582,153185.01745141894,88325.99038451277,5689.6379186013955,12158.66920015892,58883.508994857264,,,168094.2129507582,153185.01745141894,88325.99038451277,5689.6379186013955,12158.66920015892,58883.508994857264,,,61111.481104423794,44411.16165566768,,,61111.481104423794,44411.16165566768,,,129440.77567734681,105707.79050624675,129440.77567730639,3936.847741871447,3951.9614129476927,8300.756033708842,84592.98371488373,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9267.531720350347,,,
-> Visibility Weighting [Mvis/s],,291.77106537730197,434.92116701501084,291.77106537730197,54.460281595055825,54.460281595055825,168.3877881464492,,,291.77106537730197,434.92116701501084,182.28754166838215,54.460281595055825,54.460281595055825,168.3877881464492,,,291.77106537730197,434.92116701501084,182.28754166838215,54.460281595055825,54.460281595055825,168.3877881464492,,,209.0594735819478,266.51057476651226,,,209.0594735819478,266.51057476651226,,,441.4400954970834,610.7113440835941,441.4400954970834,76.49739750499421,76.49739750499421,76.49739750499421,447.47788744306956,
